,text,author,created_at,bio,generator,location,hashtags
344,"@chuckwoolery Well, I guess that rules out her Mama being a Cherokee.   Dang, that's a let down.  Those high cheekbones must be from her father's side.  Oh, that's right, he's not a Cherokee.  Wow, over and done.  #BeGoneWarren.  #StupidIsAsStupidDoes.   #DumbAndDumber",maimiew7411,2018-10-15 23:48:35,"Born Again.   Unending love, amazing Grace!  God Bless America.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
345,"@SusieFierce She is on record saying otherwise. Parents elope story, ""high cheekbones"" commentary, signing as cherokee in a cookbook and offering recipes that were supposedly native. I think she should have downplayed this not made it a central issue",marcushjohnson,2018-10-15 23:46:32,Writer. Political Scientist. Three pointers. Tattoos. Spicy food. FSU + Oberlin College. https://www.patreon.com/marcushjohnson,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
346,"@SenWarren Dude, U R like 1 ten millionth Native American! Just stop it already Jesus Christ it's humiliating!  The real Cherokee Indians say you are not one of them.  Just admit it was a family story that got misconstrued and be done with it!  High cheekbones seriously!  Smfh!",NolanFranklin10,2018-10-15 23:23:50,,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
347,@LouDobbs can hardly contain himself from laughter after Cherokee nation sends out tweet against Warren..😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂...guess those high cheekbones didn't pay off as she expected..😂😂😂😂😂😂...madness and democratic foolish lies...😂😂😂😂😂😂,kitten4trump,2018-10-15 23:22:45,"the kittens and i are forever trump supporters...enough said

A lot of covfefe going on 😂😂😂😂 MAGA STRONG!!!","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
348,"@DonaldJTrumpJr And she shall b called slim Cherokee with high cheekbones speaketh with leftist tongue,",GaleyRobin,2018-10-15 23:20:55,"Owns a school of music w/husband teach guitar, piano, fiddle,& other instruments Jeff Galey School of Music, Harley lovers, Alabama fan, MAGA, Trump supporters","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
349,"I'm sorry @elizabethforma, you can't go around saying you're Cherokee because of high cheekbones! I've looked at your pictures very hard and your cheekbones are what we call #Jowls😂😂😂 https://t.co/WDveyV505R
Elizabeth Warren's DNA Test Helped Uncover Something She Probably Doesn't Want You To See

https://t.co/NTjr4aJa2P https://t.co/NTjr4aJa2P",LisaRachel4,2018-10-15 23:18:57,"Wife, Mother and Grandmother. I was a lifelong Democrat until I voted for President Trump. GA Bulldawgs Rule. #Qanon #WALKAWAY #WWG1WGA","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
350,@KellyannePolls @SenWarren But what about mamaw’s high cheekbones? And all the trouble she had getting married because she was a Cherokee? Seems to be a common theme involving much fantasy and identity confusion with these @TheDemocrats or they’re all frauds! https://t.co/yPfedqF0Nb,nathan67157474,2018-10-15 23:17:47,#MAGA #KAG #TRUMP4America We owe everything to Veterans Democrats are dangerous,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
351,"@KristySwansonXO Cherokee? Cherokee? Cherokee?

Uh, yes. My mother told me my “high cheekbones” were the result of being Native American and this was told to her by her mother while buying a Big Chief Tablet in a Casino on the Cherokee Indian Reservation in Talequah, Oklahoma. I guess it’s legit.",Jaystew17,2018-10-15 23:00:57,"""A lie gets halfway around the world before truth has a chance to get its' pants on"" Sir Winston Churchill","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
352,"@nprpolitics lol the Cherokee Nation said she's not Indian there's no tribal affiliation so there is no million dollars, 98% of Americans have more Native American than she does high cheekbones and all use it when you need it take it off your application when you don't",Colenberdad,2018-10-15 22:51:00,,"{'link': 'http://www.tweetcaster.com', 'name': 'TweetCaster for Android'}",,[]
353,"@RightHook99 @NevadaJack2 If her mother was part Cherokee and part Delaware, that would make Warren prob 1/16 and not 1/1024 Am Indian.   Also if her mom was that much Indian she wouldn’t need to say to her daughter that she is part Indian due to her evidently high cheekbones.",sano_e_salvo,2018-10-15 22:48:39,"NOT Nativist (Unfollow if you are). Patriot, MA history, Libertarian, US airborne/infantry, NRA GOA FPC member: “only slaves can’t own arms”. 🇺🇸","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
354,"@mileswimmin @BretBaier That is correct. None of her ancestors are on the Dawes Rolls. My grandson is a card carrying member of the Cherokee Nation and his NA ancestor is listed on the Dawes Rolls. They don't accept ""high cheekbones"" and family lore as documentation and they never will.",patriotdiana,2018-10-15 22:31:21,Proud grandmother of a U.S. Marine #MAGA #KAG #ProLife  #Trump2020 💕 #BuildTheWall #AmericaFirst 🇺🇸,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
355,"Sad, the USA doesn’t want #SenatorWarren and now her own .08% people don’t want her. Or her cheekbones! Cherokee Nation claims #Fauxcohantas undermining tribal interests! #COpolitics #COgov #Democrat #BlueWave #BlueWave2018 #ElizabethWarren #BlueWave2020 https://t.co/64fOQHihjy
Inbox: Cherokee Nation responds to Senator Warren’s DNA test. https://t.co/Sh8aNZgyAT",Right_Not_Wrong,2018-10-15 22:25:45,#Christian #Conservative #Wife #Mom #PoliSci #Adoption #SpecialNeeds #Plimoth #DAR #2A #BuildTheWall #IStandWithIsrael #MAGA #BanSHARIA #COpolitics #COgov,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,['SenatorWarren']
356,"@dkhtx @ScotJenkins @Swogalicious @RealJamesWoods @realDonaldTrump Umm never said she tried to get Native American Tribal benefits.

And 2nd, she claimed that her grandparents eloped due to her grandmother being Cherokee.
She said that was one of the stories that she pointed at why she claimed to be Native American. That &amp; her ""high cheekbones""",Paladin2325,2018-10-15 22:12:39,"Conservative🇺🇸Patriot🇺🇸Trump Supporter🇺🇸     Leftist Hypocrisy, Arrogance & Supremacy must be Defeated🇺🇸","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
357,"My estranged husband is the great grandson of full Cherokee woman. He would have to find her on the rolls. Thus far no joy. And he has the cheekbones. https://t.co/iuuwPP7k7c
BREAKING: Cherokee Nation responds to Senator Warren’s DNA test, says it's ""useless"" to determine tribal citizenship. https://t.co/BXW2I9iP2c",SpookyDudeH8er,2018-10-15 22:02:26,"I am the Sword of my Family and Shield of my Nation. If sent, I will crush everything you have built, burn all that you love, and kill every one of you.","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
358,"@RubinReport Yeah. There are plenty of articles by Native Americans who tire of whites claiming that their great great great somethingorother was Cherokee bec high cheekbones. And yet, here we are. Native DNA results aren’t very specific yet bec of a small data sample.",laddartist,2018-10-15 21:47:42,"Student of life, lover of folk, servant of YHWH. Originally hailing from the SoCal. Fee/Fi/Fo/Fum.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
359,"Warren specifically said she was Cherokee Indian. She also said her PawPaw (grandfather) said she had cheekbones and she was Indian, not ten generations back. This kinda reminds me of the Ford story. Kinda but not really but it did happen 10 generations ago. she is not Indian. https://t.co/Tt4dJADM7w
So the fact that she *may be* 1/1024 Native American led her to self-identify as a minority in a law school directory for yrs? That alone—other details about how she completely misrepresented her heritage aside—should be enough to disgust people across the ideological spectrum. https://t.co/bZ8sQ9k22S",don_peck,2018-10-15 20:57:08,Strong conservative thinker and voter. I will not tolerate corrupt  Republicans though.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
360,"Yeah... how exactly does “high cheekbones make you Cherokee” if she DNA tested barely there as even Columbian and Mexican? https://t.co/TUZyLLV466
@Jami_USA That’s “high cheeky bone” liar Elizabeth Warren.",Jami_USA,2018-10-15 20:53:26,Lover and student of life. Addicted to nature and the internet. You're not the boss of me. #Conservatarian #WeAreOneHumanRace #Freedom #Balance #Seeker,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
361,"@JulyWolfe @Natale732 @blankslate2017 @Messina2012 @SenWarren How? That maybe, six generations ago, she was Columbian. Or maybe Peruvian. Possibly Mexican. So that makes her and her ""high cheekbones"" a Cherokee? You people will believe anything.",NKR_II,2018-10-15 19:28:28,,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
362,"@JustinDStanley @elizabethforma @realDonaldTrump She didn't use her heritage to gain admission and high cheekbones are very much a sign of cherokee descent in lack of a DNA test, which she now provided. It is not surprising of course that republicans continue to smear her anyways because facts don't seem to matter anymore.",ChrisTake1,2018-10-15 19:09:59,"Just an ordinary guy, who's working with crazy kids by day and on his own creative writing projects by night (...mostly.) ;)","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
363,@clarkmatthews But can't prove any native ancestry (tests don't count) and Nobody down at the tribal enrollment office cares about your cheekbones and if your granny was a Cherokee Princess,michaelsegroves,2018-10-15 18:54:30,Architect / Planner / Raconteur Extraordinaire - Tweets reflect my thoughts and mine alone.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
364,"@Comixgrrl 1/1024 isn't proof sweetheart. she claimed to be cherokee,  she ain't be their standards or statistical standards.   But, she has High cheekbones.   she is a buffoon and apparently so are you for even defending this stupidity.",phalanxturtle,2018-10-15 18:45:26,"Envy was once considered to be one of the Seven Deadly Sins, now it is called Social Justice.
Plead the 5th when you can't plead the 1st.","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
365,"@chemom @AndrewCFollett @kaitlancollins She claimed her parents had to elope because her mom was a Cherokee, that her family all had ""high cheekbones just like all Indians,"" claimed she had family recipes, and had her university change her ethnicity from white to native American.",DarnelSugarfoo,2018-10-15 18:38:10,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
366,@esquick1 Who knows. I could take one look at her and tell she had no Cherokee of any significant proportion. Cheekbones don’t lie. Check mine. Or my good friend @_JohnaHunter_  We are Cherokee.,LauraLMonroe33,2018-10-15 18:21:16,Go Vols 🧡 All opinions are my own. I tweet about politics and sports. RT’s are not endorsements.,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
367,"@resistfascism1 @lost_ranger_ @TwitterMoments hey Dem? The diff btwn the two is Baker has PROOF of his ancestry to the Cherokee whereas Warren only has stories she claims were passed down through her family, oh and she has high cheekbones. Her 1/1024 is less than the avg American has of NA blood, so just give it up",225Kristen,2018-10-15 18:17:44,"Love of country is an elemental virtue, like love of home - Teddy Roosevelt #KAG 🇺🇸
Pls don't private message me, I'm not looking for a love connection 🤐","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
368,"Wait a minute.
Didn't you say that your parents (or Grands, I don't pay close attention to this liar) had to elope because she was Cherokee and they were afraid, or something?
Or, was it because they knew they'd have a kid with high cheekbones? https://t.co/x4ym7MGaaC
I took this test and released the results for anyone who cares to see because I’ve got nothing to hide. What are YOU hiding, @realDonaldTrump? Release your tax returns – or the Democratic-led House will do it for you soon enough. Tick-tock, Mr President.",imprimis310,2018-10-15 17:22:14,"Followed by a few
R/t'd by...does it matter?
My Twitter etiquette is atrocious.
Navy Vet, proud father, Merica lover","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
369,"@aolwascool @BrittMcHenry A lady claims her Daddy had high cheekbones, so she's Native American. Then women's rights, she flips to her mama was a Cherokee and bullied. Comes back as less than 1% Columbian Mexican or Peruvian. She's toast",katscheve,2018-10-15 17:10:31,"#Mom #Trump2020 #DefundPP #Compassionate and Conservative #SupportTheMilitary
RT's not always endorsements","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
370,"""If you are 1/32 Cherokee and your grandfather has high cheekbones, does that make you Native American?""

What about 1/1024th @noblemaillard ?

 #ElizabethWarrenSoWhite 

https://t.co/0AyyGADttz",melvyl,2018-10-15 17:01:55,Archmage. Conservative. Libertarian. Believer in Limited Government and Defender of the Light.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
371,"@abbydphillip - claimed her parents had to elope bc of Cherokee ancestry 
- Identified herself as a minority law school directory for ~10 years
- Identified herself as Native American to UPenn and Harvard for federal reporting purposes
- Used ""high cheekbones"" as proof of ancestry",thealtmiddlenet,2018-10-15 15:49:57,"""The surest way to corrupt a youth is to instruct  him to hold in higher esteem those who think alike than those who think  differently."" Nietzsche","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
372,"Liz Warren:

- claimed her parents had to elope bc of Cherokee ancestry 
- Identified herself as a minority law school directory for ~10 years
- Identified herself as Native American to UPenn and Harvard for federal reporting purposes
- Used ""high cheekbones"" as proof of ancestry",amber_athey,2018-10-15 15:39:49,"Washington Editor @spectatorusa, Tony Blankley Fellow @steamboat_inst, Host ""Unfit to Print"" @dailycaller, Hoya fan & country music lover, amber@spectator.us","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
373,@foxnewspolitics @brookefoxnews Big Damn deal ....my great-grandmother was a full fledge Cherokee .  I am 1/4 Cherokee but I don't go around trying to collect Indian money or saying I'm Cherokee... and I also have high cheekbones.😄 Elizabeth Warren is a  a******!,MaryHan61929937,2018-10-15 15:36:14,"Trump supporter 100% and proud of it. Y'all have a fantastic day.  God's blessings ,be safe and stay alert! ❤🙏🙏😊🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
374,@jaketapper Didnt she say her mom was Cherokee and thats why she has high cheekbones?  U say POTUS lies but 1/1024?  Not a lie?  C’mon man,Lannman,2018-10-15 15:25:05,"Say goodnight to the bad guy...From beautiful MIA, wish you were here.","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
375,"@jameztay1 @jalbertgagnier @mattyglesias Worse than than, the non-white markers come from Central and South America.

She’s sure as heck not Cherokee as the Cherokee Nation has repeatedly confirmed, she’s not even Native American.

This is her most offensive doubling down yet which is a high bar after “muh cheekbones.”",ed_grimly,2018-10-15 13:58:08,"Keep fighting. You didn't think reforming the entire political system would be easy, did you?😀","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
376,"@PhilipRucker @AnnieLinskey Native Americans, five civilized tribes, yet he used DNA strand comparisons from Mexico, Columbia, and Peru?  My Great Grandmother was full Cherokee, yet I do not have a roll number, but, I do have high cheekbones!",pbttown,2018-10-15 13:46:26,"Conservative, open-minded, fifty something Mimi & blessed mom of an LEO daughter! Pro-Gun and Trump supporter. I love creating art!","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
377,"In order to be eligible for Cherokee citizenship, Warren would have to provide documents connecting her to an enrolled ancestor.

Does a study that says she’s 1/512th Native American and her high cheekbones count? https://t.co/d4sjsmA9LK",617Report,2018-10-15 13:02:23,Media. Sports. Politics.  617report@gmail.com,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
378,"@TomBevanRCP @BretBaier I'm 1/16 Cherokee Indian, qualify for free land, have high cheekbones and would never play that card to further myself in life. My Great Granny, who was a full-blood Cherokee Indian wouldn't use it either. Your identity politics, @SenWarren, will ensure you never get in the WH.",essdeemeyer,2018-10-15 11:18:54,"Mom, singer, Royals/Chiefs fan 4 life, Former CEO, songwriter, soul searcher; Listen on Soundcloud-click my pic on each track 4 info","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
379,"@balticbarbie @emorysiapno @0bsidian__ It isn't about how you look, and what she's saying is painfully clear any Cherokee (or native) person. No Cherokee person is going to respond with, ""I'm % Cherokee high cheekbones/princess"" But it means, esp for white coded actual Cherokee, your identity is constantly questioned.",teditsodani,2018-10-12 00:57:40,Dirty South 🏴 Reconnecting ᎠᏴᏫᏯ (#ᏣᎳᎩ) & Nansemond ✊🏻 IndigLang 👨‍💻 Nerd StarTrek🖖🏻 Dune Forage Homestead Hobbies: 💪🏻🎻🛶🏕️ 🏹 ᏕᏣᏓᏌᎳᎵᎮᏍᏗ,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
380,"@elizabethforma when are you gonna call your family's blood myth what it really is and apologize for reducing Cherokee people to cheekbones? https://t.co/oKqsa2uV6V
white ppl who claim Cherokee... i hate yall bye. everytime i say im Cherokee its like a fucking contest or trial to prove it all thanks to you",candidyamss,2018-10-11 01:21:45,negro. bilingüe desde niñez. working on my Player hating Degree. they/them unless you know me like that. venmo reparations to @imoonimaree,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
381,@elizabethforma @realDonaldTrump Hey lie-awatha..hop in your Cherokee and drive far far away....   high cheekbones my foot...,julieholmes41,2018-10-09 22:58:54,,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
382,"Thank God for my Cherokee Indian and black, maternal great grandmother Queen Sarratt for passing down these cheekbones. All I wanna do is smile everywhere.",MoNificent11,2018-10-09 04:09:42,"•Network TV Publicist 💕💚 •Podcaster, Writer & Media Maven • Owner, #MoMitchMediaMedia •Tune into my podcast #OneMoMinute *All shade and opinions are my own*","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
383,@shodogg66 high cheekbones with black hair and a darker skin tone.  There is Cherokee in my veins confirmed - and a rumor of Crow.  Not that I am a member of a tribe. 😉😊😎😊,nothim18,2018-10-08 13:08:19,fish - travel - eat !,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
384,"@franvalentino11 @1776Stonewall @WhoWolfe But her racist aunt said she had high cheekbones and thus Indian heritage, so it is improper for anyone to criticise her.
I wonder whether she's actually contributed anything material to the Cherokee people at all? I should look that up.",catedempsey,2018-10-05 22:36:45,Barrister-at-Law/ PhD in Economics/Commerce.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
385,"...and she also insisted she is a Cherokee ""because I have high cheekbones"" - falsus in uno, falsus in omnibus. #MAGA",TNMORG,2018-10-01 19:25:05,We are a Political activist website! Please join our mission we have pre-made tweets ready to send! #MAGA #TCOT #TNM #KAG2020 #Hannity,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,['MAGA']
386,"Although I love her and associate with her as a blond with high cheekbones having a 4X Cherokee grandmother, I think she will be a waste of our effort! I want Biden/Holder ! https://t.co/Xn8H7OkQ1t
Sen. Elizabeth Warren says she'll take a ""hard look at running for president"" after the November elections. https://t.co/KQVwsZfqTQ",dawn_whitlow,2018-09-30 01:52:04,"Dem-Hard Left

Hey #Notmypresident, Blonde w/Indian!5x Grands⬆
#Mayflower heritage
#Resistance #FBR
#ImportedFromDetroit~ M GO BLUE!
#RollTide","{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
387,"Maybe she should ""take a hard look"" in the mirror and realize she's not Native American. I have high cheekbones, too, but I'm still holding my breath for that invite to the Cherokee Nation.⚡️ “Senator Elizabeth Warren hints at running for president”

https://t.co/r4p7cllSx4",VMerus,2018-09-30 01:43:06,"Dodger of algorithms. 
Ark builder (someone’s gotta.)","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
388,"@ChrisLoesch Obviously ""warren"" is as ignorant to the dangers that can happen to the woman having an abortion as she is ignorant about her native heritage. My grandmother was full blooded Cherokee and didn't have high cheekbones!",keltgen,2018-09-23 13:21:00,"#Prolife #Catholic, #Conservative, #Married 55 years to Marine who served in Vietnam & 35 yrs Phx Police Dept. #Grandma #MAGA #KAG","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
389,"@LOUISE67893108 I don’t think he is. My great great grandmother on my moms side was a Cherokee princess, I’m not lying like he thinks I am. I mean you can see it, I have the super high cheekbones and stuff.",emo_princess91,2018-09-21 18:11:15,I am 28 I have a 9 year old son who is my world ❤️ I have autism and sometimes say the wrong things. my back up is @sniperprinc3ss,"{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
390,"I’ve told Pocahontas that I am 26% American Indian and can even submit DNA PROOF... Can She?  I’m Shawnee and Cherokee. I suspect Pocahontas is only using (her own words) “her high cheekbones” as Proof she is Indian! Hahahaaa!!  Incredible what some people will fall for &amp; accept! https://t.co/NkHuWoV7WY
.
Bigoted Freeloading Fake Indian Elizabeth Warren Fundraises off Sexual Misconduct Allegation Against Kavanaugh

.
https://t.co/2tfFEeLJAb",Lara17Jan,2018-09-18 18:32:46,"Love my Country, Liberties, Freedom, Family; Especially Husband, Grand children, Son & Daughter!!  Proud Military Family. Enjoy Crocheting,Sewing, & Reading","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
391,it’s 10 in the morning and i’ve already been asked if i’m cherokee indian bc of my high cheekbones? like no but i appreciate the attention to detail,julsgoggins,2018-09-08 15:32:00,mmmmhm,"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
392,"@chuckwoolery No true Native American would say that--and I have no problem believing she has some Cherokee blood in her. I have a Cherokee great-grandmother, and I have cheekbones like that.",jmauney,2018-09-07 09:48:47,"Grateful Christian; I will not be silent.  Conservative politically; I will not shut up.  Love the people, pups, horses, cats, et al. #MAGA #KAG #CCOT #TCOT","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
393,"@SenWarren Newsflash, Lizzie: Meemaw saying you have high cheekbones does NOT make you Cherokee. Anyone who says so is scamming the affirmative action laws--not helping--and has no business in the U.S. Senate. #Liar #TaketheDNAtest @RealJamesWoods @DonaldJTrumpJr @MarkDice",SgtStryker2,2018-09-06 23:44:55,Salty Marine. Don't suffer fools gladly. Life is harder when you're stupid. Was Pro Trump before it was cool.  #AmericaFirst #SemperFi #MAGA,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
394,@RealJamesWoods And my husband is always been told that he had high cheekbones and some Cherokee in him when taking the 123/me test he had less Indian blood in him then I did LOL,maclovia325,2018-09-03 18:04:00,"Past careers. Notary Public, Realtor, Finish Contractor, cosmetologist, interior designer actress owned beauty shops ,bakeries construction co","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
395,@Mivasair @IndJewishVoices @jvplive @jdforward 'Identity-by-choice'=Rachel Dolezal and her tanning bed+Elizabeth Warren and her Cherokee high cheekbones+Julia Salazar and her Sephardic identity which her brother somehow doesn't have.  All on the left BTW.,DavidSimonSPG,2018-09-02 19:25:24,Stock picking genius and a few other qualities.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
396,"@itsnicolebtw @dearnonnatives Where the get to find out that it takes more than high cheekbones and family mythology to enroll...

But if they do manage to be able to document ancestry and enroll, they suddenly find out that the Cherokee aren't a per cap tribe and don't send a monthly stipend to members",michaelsegroves,2018-09-02 12:36:21,Architect / Planner / Raconteur Extraordinaire - Tweets reflect my thoughts and mine alone.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
397,A woman at work the other day asked my pale ass was Native American bc of my hair and cheekbones... I’m glad my small percentage of Cherokee is finally coming through? Lmao,keepitfxnky,2018-08-25 19:20:08,"professional user of emojis // blm,,, she/her","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
398,@Q_quiscula 1/ Actually read the article. Neither of her parents are Jewish so 'patrilineal' is irrelevant 2/ She's Florida born and claims to be an immigrant to the US 3/ She won't tell us where Rachel Dolezal's sunlamp is 4/No high Cherokee cheekbones like Sen Warren,DavidSimonSPG,2018-08-24 23:20:48,Stock picking genius and a few other qualities.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
399,"@di_plora @SenWarren The woman who stole a Harvard education and then has the audacity to say “ My Family always said “I had high cheekbones” I’m a Cherokee Native American.
She’s a cruel,unkind, Thief whose committed Fraud Against the poorest of the poor.Racist much!",DianeLong22,2018-08-24 23:15:33,"🇺🇸Born Again, Married,Mom Of Five Native CA Promoted GMa .Followed by Gen.Flynn🇺🇸 IFB Patriots🇺🇸No DM I Voted for Sanity,ProLife Speaker,Love Prophesy.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
400,@JFREJNYC She's a Florida-born immigrant to the US as well.  Don't forget that.  And Sen Warren has the high cheekbones of the Cherokee too.  Now where did Rachel Dolezal put her tanning bed?,DavidSimonSPG,2018-08-24 23:06:11,Stock picking genius and a few other qualities.,"{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
401,"@annmarie309 So, basically I am saying that through DNA, and family history, I know that I have Native American Blood, and it is a high degree if probability that is Cherokee. I also have several other common features prevalent in Cherokee Native Americans.  Not just high cheekbones",jhd4141,2018-08-14 00:42:52,"I am a highly educated, liberal, white male. National Amateur Tour Golfer-(Player Of The Year 2018, 2019)FUCKING HATE Trump and Everyone who enables Him!","{'link': 'http://twitter.com/#!/download/ipad', 'name': 'Twitter for iPad'}",,[]
402,@saratogaprepper Great grandmother was Cherokee hence a year round tan and high cheekbones.,waterdance17,2018-08-10 22:12:47,,"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,[]
403,"@lazydog0925 @JimLove47395502 @DLoesch Awesome! 
#Fauxcohontis, the great white Cherokee - you know,  I can see the high cheekbones and all.
2012 model time to replace. https://t.co/Gj2VdmuEH1",MitchBallard_,2018-08-03 17:28:19,"Licensed Plumbing Contractor
Former MLF Boat Official, IGFA Rep, Bass Club Pres & VP, Reporter, Photographer, Editor.
YouTube:
Fishin' w/ Mitch
Huntin' w/ Mitch","{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,['Fauxcohontis']
404,"No my hair is no longer black, it fell out when I was a baby, and it grew back blonde and has gotten darker over the years. I have the high cheekbones my great great grandma had. I have the heavy eyes that are a common trait of Cherokee individuals.",dreamybk,2018-08-03 16:39:56,"Retired Classic City Rollergirl •graduated Atl Junior roller derby•UNG Psych•dink dink• don’t get near me, I’m immunocompromised!","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
405,@Jeffhull71 @SenWarren @TBates314 @realDonaldTrump The blond haired person claims she is Cherokee Indian because she has high cheekbones and other absurdities. She does not provide proof of any sort nor submit for a DNA test She is pretending to be part Indian in order to get jobs she would not otherwise get if not a “minority”,kramerstevenj,2018-08-02 04:14:07,"Pro Life Catholic, MAGA. drain the swamp, convict Hillary.","{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,[]
406,"""Bring up the subject of Native Americans to any group of Americans, and at least one person will claim to have a Cherokee ancestor, pointing to high cheekbones or straight dark hair as evidence."" https://t.co/sMik6tH7Rs",bluecorncomics,2018-07-25 04:03:23,"Freelance writer focusing on Native American, racial, and pop-culture issues; publisher of Blue Corn Comics; budding filmmaker and novelist","{'link': 'http://twitter.com', 'name': 'Twitter Web Client'}",,[]
407,"@RealJamesWoods All she needs is a headdress and with those cheekbones, she would look like a Cherokee woman. ""Half-Breed"" by Cher is now playing in my mind!",ThisisSherri,2018-07-24 02:28:55,I’ve been blessed with a wonderful family & great life-long friends. Give me a good book on a rainy day & I’ll be a happy girl!,"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,[]
408,"Bring up the subject of Native Americans to any group of Americans, and at least one person will claim to have a Cherokee ancestor, pointing to high cheekbones or straight dark... https://t.co/xTXvrdFRqG",Mvskoke_Lady,2018-07-23 23:40:34,"Citizen of the Muscogee (Creek) Nation,, BBA, MBA, JD, Attorney at Law, Golden Legal Services, PLLC","{'link': 'http://www.facebook.com/twitter', 'name': 'Facebook'}",,[]
